STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISL,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2015,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,1.29848098754883,A,Annual,Iceland,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2015,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.954773545265198,A,Annual,India,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2015,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.619956314563751,A,Annual,Indonesia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2015,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.924846887588501,A,Annual,"Iran, Islamic Rep.",Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRQ,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2015,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-2.25077962875366,A,Annual,Iraq,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRL,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2015,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.89533257484436,A,Annual,Ireland,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2006,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.782249569892883,A,Annual,Namibia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NRU,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2006,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,1.04072260856628,A,Annual,Nauru,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NPL,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2006,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-1.89445018768311,A,Annual,Nepal,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NLD,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2006,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.902736186981201,A,Annual,Netherlands,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NZL,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2006,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,1.25449228286743,A,Annual,New Zealand,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NIC,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2006,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.267819613218307,A,Annual,Nicaragua,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NER,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2006,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.227475315332413,A,Annual,Niger,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NGA,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2006,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-2.03407764434814,A,Annual,Nigeria,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MKD,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2006,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.736575305461884,A,Annual,North Macedonia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NOR,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2006,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,1.25270569324493,A,Annual,Norway,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OMN,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2006,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.841323614120483,A,Annual,Oman,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2013,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-1.63883090019226,A,Annual,"Egypt, Arab Rep.",Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2013,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.0336589030921459,A,Annual,El Salvador,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2013,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.120355181396008,A,Annual,Equatorial Guinea,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2013,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.772372126579285,A,Annual,Eritrea,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2013,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.748215436935425,A,Annual,Estonia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2013,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.431911140680313,A,Annual,Eswatini,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2013,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-1.40730738639832,A,Annual,Ethiopia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2013,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.0510276891291142,A,Annual,Fiji,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2013,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,1.38517248630524,A,Annual,Finland,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2013,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.448744118213654,A,Annual,France,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MWI,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2014,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.0810932070016861,A,Annual,Malawi,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2014,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.266619145870209,A,Annual,Malaysia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2014,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.679096162319183,A,Annual,Maldives,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2014,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-1.71398878097534,A,Annual,Mali,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2014,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,1.12549698352814,A,Annual,Malta,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MHL,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2014,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.989585757255554,A,Annual,Marshall Islands,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2014,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.589508354663849,A,Annual,Mauritania,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2014,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.667965948581696,A,Annual,Mauritius,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2014,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.853918790817261,A,Annual,Mexico,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FSM,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2014,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.984550714492798,A,Annual,"Micronesia, Fed. Sts.",Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GAB,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.110105983912945,A,Annual,Gabon,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.442044198513031,A,Annual,"Gambia, The",Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.320115089416504,A,Annual,Georgia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.667541146278381,A,Annual,Germany,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.138907715678215,A,Annual,Ghana,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.129703640937805,A,Annual,Greece,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
